0
0.00580499
0.01161
0.017415
0.02322
0.0290249	98.1688
0.0348299	98.4528
0.0406349	98.3391
0.0464399	98.1121
0.0522449	98.2823
0.0580499	98.4528
0.0638549	98.2823
0.0696599	98.2255
0.0754649	98.5096
0.0812698	98.2823
0.0870748	97.9989
0.0928798	98.2255
0.0986848	98.5096
0.10449	98.2823
0.110295	98.2255
0.1161	98.2255
0.121905	98.1688
0.12771	98.0555
0.133515	98.2823
0.13932	98.4528
0.145125	98.3959
0.15093	98.2823
0.156735	98.3391
0.16254	98.3391
0.168345	98.3959
0.17415	98.4528
0.179955	98.3959
0.18576	98.3959	588.348
0.191565	98.3391	588.348
0.19737	98.2255	588.008
0.203175	98.2255	588.008
0.20898	98.2255	587.669
0.214785	98.3391	587.669
3.83129	98.1688	146.748	588.348	392.449
3.8371	98.2823	147.683	588.348	392.449
3.8429	98.3959	147.087	588.348	392.222
3.84871	98.3959	147.002	586.99	392.222
3.85451	98.3391	146.917	588.008	392.222
3.86032	98.2823	146.663	587.669	392.222
3.86612	98.0555	146.409	586.99	391.769
3.87193	97.9989	146.578	588.008	391.995
3.87773	98.4528	147.342	587.33	391.769
3.88354	98.5666	147.002	587.669	391.995
3.88934	98.4528	146.832	588.348	392.675
3.89515	98.0555	147.002	587.669	392.449
3.90095	98.2255	588.348	392.449
3.90676	98.2823	588.348	392.449
3.91256	98.3391	587.669	392.675
3.91837	98.6805	589.028	392.449
3.92417	98.6805	588.348	392.675
3.92998	98.3959	588.348	392.675
3.93578	98.0555	589.028	392.675
3.94159	98.2823	587.669	392.675
3.94739	98.3959	588.008	392.449
3.9532	98.2823	588.008	392.449
3.959	98.3959	586.99	391.995
3.96481	98.3959	588.348	392.449
3.97061	98.0555	587.669	392.449
3.97642	98.1121	587.33	392.449
3.98222	98.3959	588.348	392.222
3.98803	98.5096	586.99	391.995
3.99383	98.1688	587.669	391.769
3.99964	98.2823	588.348	391.995
4.00544	98.3959	587.669	392.675
4.01125	98.3959	589.028	392.675
4.01705	98.3391	588.688	392.902
4.02286	98.7375	588.008	392.902	526.282
4.02866	98.3959	589.028	392.675	521.742
4.03447	98.0555	587.669	392.222	525.371
4.04027	98.3391	588.008	392.449	524.159
4.04608	98.4528	588.688	392.449	522.345
4.05188	98.5666	587.669	392.222	520.538
4.05769	98.1688	588.348	392.675	497.031
4.06349	98.4528	587.669	392.222	523.251
4.0693	98.0555	587.33	391.995	525.068
4.0751	98.0555	588.348	392.222	521.742
4.08091	98.4528	587.669	392.222	525.675
4.08671	98.4528	588.008	392.449	525.675
4.09252	98.3959	589.028	392.675	522.044
4.09832	97.9989	588.008	392.675	525.371
4.10413	98.3391	588.348	392.449	522.647
4.10993	98.2255	588.688	392.449	523.553
4.11574	98.3959	587.669	392.675	525.675
4.12154	98.6805	589.369	392.449	525.675
4.12735	98.5666	588.348	392.902	525.371
4.13315	98.1688	588.348	392.675	525.675
4.13896	97.9989	589.028	392.675	522.044
4.14476	98.2823	588.008	392.449	525.675
4.15057	98.4528	588.348	392.449	525.675
4.15637	98.3391	588.008	391.995	525.675
4.16218	98.3391	587.33	391.769	525.371
4.16798	98.3959	588.008	392.222	520.839
4.17379	98.1121	588.008	392.675	523.553
4.17959	97.9989	587.33	392.222	524.765
4.1854	98.4528	588.348	392.675	522.949
4.1912	98.6235	587.33	392.449	526.586
4.19701	98.2823	588.348	391.995	524.461
4.20281	98.2255	589.028	392.449	522.949
4.20862	98.4528	588.008	392.675	526.282
4.21442	98.2255	589.369	392.902	524.461
4.22023	98.2255	588.688	392.675	524.765
4.22603	98.7946	588.348	393.129	525.675
4.23184	98.5096	589.028	392.449	522.647
4.23764	98.0555	587.669	391.995	525.675
4.24345	98.2823	588.348	392.449	523.553
4.24925	98.5666	588.348	392.449	522.647
4.25506	98.4528	586.99	392.222	522.647
4.26086	98.2823	588.348	392.449	522.647
4.26667	98.5096	587.669	392.449	523.251
4.27247	98.1688	587.33	391.543	523.553
4.27828	97.9989	588.008	391.995	520.839
4.28408	98.2255	586.99	391.769	525.675
4.28989	98.7946	587.669	392.222	525.675
4.29569	98.2823	588.008	392.449	519.037
4.3015	97.9989	587.33	392.449	525.675
4.3073	98.4528	588.688	392.675	521.742
4.31311	98.3959	588.688	392.449	523.553
4.31891	98.2823	588.688	392.902	525.675
4.32472	98.5096	589.369	392.449	525.675
4.33052	98.7946	588.688	393.129	525.978
4.33633	98.1688	588.688	392.902	525.371
4.34213	98.1121	589.028	392.902	522.949
4.34794	98.5096	588.008	392.675	526.282
4.35374	98.6235	589.028	392.449	526.282
4.35955	98.3391	588.688	392.449	526.282
4.36535	98.3959	587.669	392.222	547.998
4.37116	98.2823	588.688	392.449	520.839
4.37696	97.9989	587.33	392.449	524.159
4.38277	98.0555	587.669	392.222	523.856
4.38857	98.6235	588.348	392.449	522.647
4.39438	98.6805	587.669	392.222	526.282
4.40018	98.2255	588.348	391.995	523.553
4.40599	98.2255	587.669	391.995	523.251
4.41179	98.1688	587.669	392.222	525.371
4.4176	98.2255	589.028	392.449	521.742
4.4234	98.3391	588.688	392.675	525.371
4.42921	98.6235	588.348	392.675	520.839
4.43501	98.5666	589.369	392.449	522.949
4.44082	98.1688	588.348	392.222	526.282
4.44662	98.2255	589.028	392.449	523.553
4.45243	98.4528	589.028	392.902	522.949
4.45823	98.5096	588.008	392.675	520.538
4.46404	98.3391	589.028	392.902	497.031
4.46984	98.5096	588.008	392.222	524.461
4.47565	98.2823	588.008	391.769	525.068
4.48145	97.9989	588.688	392.222	521.742
4.48726	98.1688	587.33	392.222	525.371
4.49306	98.5096	588.008	392.222	525.371
4.49887	98.3959	588.348	392.449	519.037
4.50467	98.1121	587.33	392.222	526.586
4.51048	98.3959	588.688	392.449	522.345
4.51628	98.2255	588.348	392.449	524.461
4.52209	98.2823	588.008	392.449	525.371
4.52789	98.3391	589.369	392.449	522.345
4.5337	98.7375	588.008	392.902	526.282
4.5395	98.2823	589.028	393.129	524.159
4.54531	98.0555	589.028	392.902	523.251
4.55111	98.3959	588.008	392.675	527.195
4.55692	98.4528	589.028	392.449	523.251
4.56272	98.3391	588.008	392.222	524.159
4.56853	98.2823	588.008	391.769	525.371
4.57433	98.3391	588.348	392.222	520.839
4.58014	97.9989	587.669	391.995	524.461
4.58594	98.0555	587.33	391.995	523.553
4.59175	98.4528	588.008	392.449	523.553
4.59755	98.5096	587.33	392.222	526.891
4.60336	98.2255	588.348	391.769	526.891
4.60916	97.9423	588.008	391.769	523.856
4.61497	98.3959	587.669	391.995	525.675
4.62077	98.2823	588.688	392.222	520.839
4.62658	98.3391	587.669	392.449	496.171
4.63238	98.6805	588.688	392.902	497.606
4.63819	98.4528	588.688	392.449	521.742
4.64399	98.2255	588.348	392.222	526.586
4.6498	97.9423	589.028	392.449
4.6556	98.5666	588.688	392.675
4.66141	98.3959	588.348	392.902
4.66721	98.3391	588.348	392.675
4.67302	98.5096	587.669	392.449
4.67882	98.1688	587.669	391.995
4.68463	98.0555	588.348	391.995
4.69043	98.1688	587.669
4.69624	98.6235	588.008
4.70204	98.2823	588.008
4.70785	98.2823	587.33
4.71365	98.3391	589.028
4.71946	98.2255	588.348
4.72526	98.1688	588.688
4.73107	98.3391	589.709
4.73687	98.8516	588.688
4.74268	98.4528	589.709
4.74848	98.2823	589.369
4.75429	98.3959	588.348
4.76009	98.6805	589.369
4.7659	98.2255	589.028
4.7717	98.3391	588.688
4.77751	98.4528	589.028
4.78331	98.2255	587.669
4.78912	98.1688	588.348
4.79492	98.3959	588.348
4.80073	98.7375	587.669
4.80653	98.3391	589.028
4.81234	98.1121	588.008
4.81814	98.3391	588.008
4.82395	98.4528	589.028
4.82975	98.3391	588.688
4.83556	98.6235	589.028
4.84136	98.5666	589.369
4.84717	98.2255	588.348
4.85297	98.2823	589.369
4.85878	98.6235	588.348
4.86458	98.5096	588.008
4.87039	98.3959	589.028
4.87619	98.4528	587.669
4.882	98.2255	588.348
4.8878	97.8857	588.348
4.89361	98.1121	586.99
4.89941	98.6805	587.669
4.90522	98.4528	586.99
4.91102	98.2255	586.99
4.91683	98.0555	588.348
4.92263	98.1688	588.348
4.92844	98.1121	588.008
4.93424	98.3391	588.348
4.94005	98.5096	587.33
4.94585	98.2823	588.688
4.95166	97.9423	588.688
4.95746	98.2823	588.008
4.96327	98.6805	589.369
4.96907	98.3959	588.008
4.97487	98.3959	588.348
4.98068	98.5666	588.688
4.98649	98.2255	587.669
4.99229	97.8857	588.348
4.9981	98.3959	588.348
5.0039	98.5096	587.669
5.00971	98.1688	587.669
5.01551	98.1688	587.669
5.02132	98.2255	586.99
5.02712	98.2255	588.348
5.03293	98.3391	588.008
5.03873	98.5096	588.348
5.04454	98.5096	589.369	522.647
5.05034	98.1688	588.008	526.586
5.05615	97.9423	589.028	522.949
5.06195	98.5666	588.688	525.068
5.06776	98.5666	588.688	526.282
5.07356	98.5096	589.369	522.345
5.07936	98.2823	588.688	525.675
5.08517	98.2823	589.028	523.856
5.09097	98.1688	589.028	522.345
5.09678	98.2255	587.33	526.586
5.10258	98.7946	588.688	523.251
5.10839	98.6235	588.688	524.461
5.11419	98.3391	587.669	524.765
5.12	98.2255	589.028	521.441
5.1258	98.2255	588.348	525.371
5.13161	98.2255	588.008	525.371
5.13741	98.5096	588.688	522.949
5.14322	98.5096	586.99	526.586
5.14902	98.5096	589.028	522.647
5.15483	98.1688	589.369	523.553
5.16063	98.1688	587.669	526.586
5.16644	98.6805	589.369	522.949
5.17225	98.6235	588.348	525.371
5.17805	98.5666	588.008	524.765
5.18385	98.3959	588.688	522.044
5.18966	98.2823	588.008	526.586
5.19546	98.2823	588.348	523.856
5.20127	98.3391	587.33	523.856
5.20707	98.6235	587.33	523.856
5.21288	98.3959	588.008	523.856
5.21868	98.0555	587.33	517.839
5.22449	98.1688	588.008	524.461
5.23029	98.1688	588.688	521.742
5.2361	98.3959	587.669	526.586
5.2419	98.3959	588.348	526.586
5.24771	98.5096	588.688	516.346
5.25351	98.2823	588.008	526.586
5.25932	98.0555	588.348	522.345
5.26512	98.3391	588.688	525.068
5.27093	98.3959	588.008	525.068
5.27673	98.3391	588.688	525.068
5.28254	98.3391	588.008
5.28834	98.2255	588.348
5.29415	98.1121	588.348
5.29995	98.2823	587.33
5.30576	98.2823	588.688
5.31156	98.2823	587.33
5.31737	98.2255	586.651
5.32317	97.9989	588.008
5.32898	98.0555	588.008
5.33478	98.3959	588.348
5.34059	98.5096	588.688
5.34639	98.2255	588.008
5.3522	98.5096	588.688
5.358	98.1688	588.688
5.36381	98.0555	588.008
5.36961	98.3391	589.369
5.37542	98.6805	588.348
5.38122	98.5666	588.348
5.38703	98.2255	589.028
5.39283	98.3391	587.669
5.39864	98.1688	588.348
5.40444	98.2823	588.348
5.41025	98.4528	586.99
5.41605	98.5096	588.348
5.42186	98.3391	588.008
5.42766	97.9989	587.669
5.43347	98.1688	588.348
5.43927	98.2255	587.33
5.44508	98.3959	588.348
5.45088	98.5666	588.688
5.45669	98.5096	588.008
5.46249	98.3391	589.369
5.4683	98.1688	588.348
5.4741	98.6235	588.688
5.47991	98.4528	589.028
5.48571	98.4528	588.348
5.49152	98.2255	589.028
5.49732	98.4528	588.688
5.50313	98.3391	587.33
5.50893	98.1121	588.008
5.51474	98.5096	587.669
5.52054	98.2255	587.33
5.52635	98.1121	588.348
5.53215	98.1121	587.669
5.53796	98.3959	587.33
5.54376	98.1688	587.33
5.54957	98.1688	586.99
5.55537	98.2823	588.688
5.56118	98.2255	588.348
5.56698	98.1688	589.028
5.57279	98.3391	589.709
5.57859	98.6805	588.688
5.5844	98.3391	589.028
5.5902	98.2823	588.688
5.59601	98.2255	587.669
5.60181	98.3391	588.688
5.60762	98.2823	588.008
5.61342	98.2823	587.669
5.61923	98.5096	588.688
5.62503	98.3391	587.33
5.63084	97.9423	588.008
5.63664	98.1121	588.348
5.64245	98.4528	587.33
5.64825	98.3391	588.688
5.65406	98.3391	587.669
5.65986	98.4528	587.33
5.66567	98.2255	588.688	145.987
5.67147	98.1121	587.669	147.002
5.67728	98.5666	588.348	147.854
5.68308	98.6235	589.028	146.748
5.68889	98.2255	588.348	146.917
5.69469	98.3959	589.369	147.854
5.7005	98.5096	588.688	147.087
5.7063	98.3391	588.008	146.155
5.71211	98.2823	589.028	147.002
5.71791	98.5666	587.669	147.683
5.72372	98.3959	587.33	146.578
5.72952	98.2255	588.008	146.409
5.73533	98.0555	586.651	147.342
5.74113	98.2255	587.669	146.917
5.74694	98.1688	588.688	146.24
5.75274	98.2255	587.669	146.748
5.75855	98.5096	589.028	147.257
5.76435	98.3959	588.008	146.494
5.77016	98.2255	587.669	146.663
5.77596	98.1688	588.688	147.683
5.78177	98.5666	587.669	147.342
5.78757	98.4528	589.028	146.748
5.79338	98.2823	589.028	147.002
5.79918	98.2255	588.008	147.342
5.80499	98.4528	589.369	146.748
5.81079	98.2255	588.008	146.578
5.8166	98.2823	587.669	147.427
5.8224	98.6805	588.688	147.002
5.82821	98.1688	587.669	146.578
5.83401	98.0555	588.348	146.917
5.83982	98.2823	588.688	147.427
5.84562	98.3391	586.99	146.832
5.85143	98.3391	588.008	146.494
5.85723	98.2823	586.99	147.172
5.86304	98.2823	586.99	146.748
5.86884	98.1688	589.028	146.578
5.87465	98.1121	588.348	146.917
5.88045	98.5096	588.688	147.427
5.88626	98.6805	589.369	146.917
5.89206	98.4528	588.008	146.832
5.89787	98.1688	589.369	147.598
5.90367	98.2255	588.008	147.342
5.90948	98.2255	587.669	146.832
5.91528	97.9989	589.369	146.832
5.92109	98.5096	587.669	147.087
5.92689	98.5096	588.348	146.663	524.159
5.9327	98.0555	588.688	146.409	522.044
5.9385	97.7727	587.33	147.087	525.068
5.94431	98.3959	588.348	147.002	522.345
5.95011	98.0555	587.669	146.24	523.856
5.95592	98.1121	586.651	145.314	526.586
5.96172	98.1688	588.348	145.146	518.438
5.96753	98.4528	586.651	145.734	524.159
5.97333	98.3391	586.99	146.578	522.949
5.97914	98.1121	588.688	147.257	522.647
5.98494	98.5666	588.008	147.427	526.586
5.99075	98.5096	589.028	147.427	523.856
5.99655	98.3959	589.028	147.257	523.251
6.00236	98.3959	588.008	147.257	525.371
6.00816	98.2823	589.369	147.172	522.044
6.01397	98.1121	588.008	147.002	525.371
6.01977	98.2255	587.669	147.087	524.461
6.02558	98.4528	588.688	147.087	522.345
6.03138	98.2823	586.99	147.087	527.5
6.03719	97.9989	587.669	146.832	525.068
6.04299	98.1688	587.669	146.832	522.949
6.0488	98.2255	586.651	146.832	525.675
6.0546	98.2255	588.348	146.748	525.675
6.06041	98.2255	587.669	146.917	525.675
6.06621	98.3391	587.669	147.087	525.675
6.07202	98.2823	588.688	147.172	520.237
6.07782	98.1688	587.669	147.002	525.371
6.08363	98.3959	588.348	147.002	524.765
6.08943	98.5096	589.028	147.002	523.553
6.09524	98.3959	588.008	147.002	528.109
6.10104	98.2255	589.369	147.087	522.949
6.10685	98.2823	588.348	147.172	524.461
6.11265	98.4528	587.669	147.342	525.371
6.11846	98.3959	589.028	147.172	522.345
6.12426	98.5666	587.669	147.257	525.675
6.13007	98.5096	588.348	147.172	524.765
6.13587	98.1121	588.688	147.087	521.742
6.14168	97.9423	587.33	146.917	525.675
6.14748	98.2255	588.008	146.832	522.647
6.15329	98.4528	587.669	147.002	524.461
6.15909	98.3391	586.99	146.832	525.978
6.1649	98.2823	588.688	147.002	521.441
6.1707	98.3391	587.669	147.172	524.461
6.17651	98.0555	587.669	147.172	524.159
6.18231	97.8857	589.028	147.172	523.251
6.18812	98.5666	588.008	147.087	526.891
6.19392	98.5096	589.028	147.172	524.461
6.19973	98.3391	588.688	147.002	524.461
6.20553	98.1121	588.008	147.087	525.978
6.21134	98.3959	589.709	147.257	521.14
6.21714	98.2255	588.688	147.257	524.461
6.22295	98.2823	588.348	147.087	524.765
6.22875	98.5666	589.369	147.002	523.553
6.23456	98.2823	588.008	147.087	526.586
6.24036	98.1121	589.028	146.917	523.856
6.24617	98.0555	588.688	147.087	522.949
6.25197	98.3959	587.33	147.087	526.282
6.25778	98.1688	588.688	147.002	526.282
6.26358	98.2255	587.33	146.917	524.159
6.26939	98.3391	587.33	146.917	523.553
6.27519	98.0555	588.348	147.087	521.441
6.281	98.0555	586.99	146.832	524.765
6.2868	98.2823	588.008	147.002	523.251
6.29261	98.5096	588.688	147.172	523.553
6.29841	98.3391	587.669	147.172	526.891
6.30422	98.3391	589.369	147.172	522.949
6.31002	98.3391	588.348	147.002	524.461
6.31583	98.2255	588.008	147.087	524.461
6.32163	98.2823	589.028	146.917	522.949
6.32744	98.3959	587.669	147.002	522.949
6.33324	98.5096	588.348	147.087	522.949
6.33905	98.2255	588.688	147.087	522.044
6.34485	98.2255	587.33	147.087	525.371
6.35066	98.3391	588.348	147.087	523.251
6.35646	98.2823	587.669	147.087	525.068
6.36227	98.2823	587.669	146.832	525.068
6.36807	98.2823	589.028	146.917	525.068
6.37388	98.3959	586.99	147.087	524.765
6.37968	97.9423	587.669	147.087	523.251
6.38549	98.0555	588.348	147.087	523.251
6.39129	98.4528	587.33	147.002	526.282
6.3971	98.3959	588.688	147.172	526.282
6.4029	98.1688	588.348	147.087	524.461
6.40871	97.9989	588.008	147.257	525.675
6.41451	98.1121	589.709	147.002	519.937
6.42032	97.4344	588.348	146.155	524.765
6.42612	97.7727	588.688	146.324	524.765
6.43193	98.3959	589.369	146.663	524.765
6.43773	98.3959	587.669	146.917	526.586
6.44354	98.1688	588.348	146.748	524.461
6.44934	97.9989	587.669	147.002	523.553
6.45515	98.6235	586.313	147.257	526.282
6.46095	98.2255	588.008	147.087	526.282
6.46676	98.2823	586.651	146.917	526.282
6.47256	98.5096	586.99	147.087	526.282
6.47837	98.4528	589.028	147.087	522.044
6.48417	98.1121	588.008	146.832	526.586
6.48998	98.1688	588.688	146.917	524.765
6.49578	98.8516	588.688	147.342	524.765
6.50159	98.3959	587.669	147.342	524.765
6.50739	98.1688	589.369	147.257
6.5132	98.5666	589.028	147.342
6.519	98.5096	589.028	147.427
6.52481	98.2823	147.002
6.53061	98.2255	147.002
6.53642	98.7375	147.427
6.54222	98.2255	147.257
6.54803	97.8857	146.917
6.55383	98.4528	147.087
6.55964	98.5666	147.257
6.56544	98.2823	146.917
6.57125	98.0555	146.917
6.57705	98.5666	147.257
6.58286	97.9989	147.002
6.58866	97.9989	146.748
6.59447	98.5096	146.917
6.60027	98.6805	147.342
6.60608	97.9989	147.002
6.61188	98.1121	147.002
6.61769	98.6235	147.512
6.62349	98.1688	147.342
6.6293	98.2823	146.917
6.6351	98.5666	147.002
6.64091	98.6235	147.257
6.64671	97.7727	146.832
6.65252	97.9423	146.748
6.65832	98.6805	147.172
6.66413	98.2255	147.087
6.66993	98.1688	146.748
6.67574	98.3959	146.832
6.68154	98.4528	147.257
6.68735	97.6034	146.832
6.69315	97.9989	146.748
6.69896	98.7946	147.172
6.70476	98.3959	147.257
6.71057	98.2255	146.832
6.71637	98.3391	146.917
6.72218	98.5666	147.512
6.72798	97.9989	147.342
6.73379	98.2823	147.002
6.73959	98.8516	147.342
6.7454	98.3391	147.342
6.7512	98.1688	146.748
6.75701	98.2255	146.748
6.76281	98.5666	147.427
6.76862	98.1121	147.172
6.77442	98.1688	146.917
6.78023	98.6805	147.257
6.78603	98.2255	147.342
6.79184	98.2255	146.832
6.79764	98.2823	146.832
6.80345	98.7375	147.512
6.80925	98.1121	147.172
6.81506	98.1121	146.832
6.82086	98.7375	147.342
6.82667	98.5096	147.683
6.83247	98.1121	147.172
6.83828	98.5096	147.087
6.84408	98.6805	147.598
6.84989	97.8857	147.087
6.85569	97.8292	146.663
6.8615	98.6235	147.087
6.8673	98.4528	147.427
6.87311	97.9423	146.832
6.87891	98.3391	146.748
6.88472	98.1688	147.257
6.89052	97.8292	147.087
6.89633	98.1688	146.663
6.90213	98.5096	147.002
6.90794	98.3391	147.342
6.91374	98.1688	146.748
6.91955	98.1688	146.663
6.92535	98.2255	147.342
6.93116	98.1121	147.257
6.93696	97.9989	146.832
6.94277	98.6235	147.257
6.94857	98.3391	147.598
6.95438	97.7727	146.917
6.96018	98.1688	146.748
6.96599	98.2255	147.172
6.97179	98.1688	147.087
6.9776	98.2823	146.409
6.9834	98.4528	146.832
6.98921	98.3391	147.512
6.99501	97.7727	146.917
7.00082	98.1688	146.663
7.00662	98.7375	147.172
7.01243	98.2255	147.172
7.01823	97.8292	146.663
7.02404	98.3959	147.087
7.02984	98.3959	147.768
7.03565	97.9989	147.002
7.04145	98.3391	146.663
7.04726	98.7375	147.342
7.05306	98.2255	147.427
7.05887	97.7727	146.663
7.06467	98.3959	147.002
7.07048	98.4528	147.512
7.07628	97.8857	146.832
7.08209	98.1121	146.494
7.08789	98.5096	147.257
7.0937	98.0555	147.257
7.0995	97.7727	146.578
7.10531	98.3959	146.832
7.11111	98.3959	147.342
7.11692	98.1121	146.748
7.12272	98.3391	146.494
7.12853	98.5096	147.512
7.13433	98.2255	147.598
7.14014	98.0555	146.663
7.14594	98.6235	146.917
7.15175	98.1688	147.512
7.15755	97.9423	146.917
7.16336	97.9989	146.578
7.16916	98.4528	147.427
7.17497	98.1121	147.342
7.18077	98.3391	146.409
7.18658	98.3959	146.578
7.19238	97.8857	147.257
7.19819	97.8857	146.748
7.20399	97.9423	146.494
7.2098	98.5096	147.427
7.2156	98.2255	147.512
7.22141	98.2255	146.663
7.22721	98.3391	147.002
7.23302	98.1688	147.768
7.23882	98.2255	147.172
7.24463	98.2823	146.663
7.25043	98.6805	147.598
7.25624	98.2823	147.683
7.26204	98.2255	146.748
7.26785	98.3391	146.917
7.27365	98.5666	147.683
7.27946	98.0555	147.002
7.28526	98.1688	146.409
7.29107	98.5666	147.257
7.29687	98.1688	147.427
7.30268	98.2823	146.578
7.30848	98.2823	146.748
7.31429	98.1688	147.512
7.32009	98.1121	147.002
7.3259	97.9989	146.494
7.3317	98.5096	147.427
7.33751	98.3391	147.512
7.34331	98.4528	146.663
7.34912	98.3391	146.832
7.35492	98.6235	147.768
7.36073	98.1121	147.257
7.36653	98.1688	146.578
7.37234	98.6235	147.342
7.37814	98.3959	147.512
7.38395	98.4528	146.494
7.38975	98.1688	146.578
7.39556	98.3391	147.512
7.40136	97.9423	147.002
7.40717	98.3391	146.409
7.41297	98.4528	147.257
7.41878	98.3959	147.512
7.42458	97.9423	146.578
7.43039	98.0555	146.578
7.43619	98.3959	147.598
7.442	98.1688	147.172
7.4478	98.5666	146.409
7.45361	98.5096	147.427
7.45941	98.4528	147.768
7.46522	98.0555	146.832
7.47102	98.2255	146.748
7.47683	98.6235	147.683
7.48263	98.3391	147.172
7.48844	98.4528	146.24
7.49424	98.2255	147.172
7.50005	98.1688	147.512
7.50585	97.8857	146.663
7.51166	98.1688	146.494
7.51746	98.1121	147.342
7.52327	98.3391	147.002
7.52907	98.2823	146.24
7.53487	98.1121	147.257
7.54068	98.3959	147.854
7.54648	98.1688	146.748
7.55229	98.2823	146.494
7.55809	98.1121	147.427
7.5639	98.2823	147.172
